2022-04-24 15:19:34.453 INFO  [27083] [Server::run@539] Server listening on localhost:1234
2022-04-24 15:19:37.432 INFO  [27087] [SGXORAMService::init_enclave@179] Trying to initialize the enclave with id 0
2022-04-24 15:19:38.433 DEBUG [27087] [ocall_printf@41] [enclave] Initializing crypto manager

2022-04-24 15:19:38.434 DEBUG [27087] [ocall_printf@41] [enclave] Initializing the remote attestation context...
2022-04-24 15:19:38.440 INFO  [27087] [SGXORAMService::generate_session_key@212] Begin to generate DH key pair...
2022-04-24 15:19:38.440 DEBUG [27087] [ocall_printf@41] [enclave] Creating a new ECC system...

2022-04-24 15:19:38.440 DEBUG [27087] [ocall_printf@41] [enclave] Key pair sampled! PK: 5ecdbad5a4d8132bb2e5e347e8a8f5fd8956971b9901b4e18070b120a5c485b9cc88887aaeb3207118479542a4ed188770f6af6b5588c0f544a22e0e4154b43a, SK: 335b2ff9e2c187958165bc9f387a4a4bed1be8fcc7407ae79701d0da5152d3ac
2022-04-24 15:19:38.443 INFO  [27177] [SGXORAMService::generate_session_key@212] Begin to generate DH key pair...
2022-04-24 15:19:38.443 DEBUG [27177] [SGXORAMService::generate_session_key@240] In server runner: 2721a8a77125e6fb580da3267303eadae3d3aaeec90637d10bb58e26c1b4be834d18049d052e75b762ee7b147e6c412e427bdb9c302fa9828ac38c011141e560
2022-04-24 15:19:38.443 DEBUG [27177] [ocall_printf@41] [enclave] Client public key: 2721a8a77125e6fb580da3267303eadae3d3aaeec90637d10bb58e26c1b4be834d18049d052e75b762ee7b147e6c412e427bdb9c302fa9828ac38c011141e560
2022-04-24 15:19:38.444 DEBUG [27177] [ocall_printf@41] [enclave] Shared key computed: ba93fc496ec93dd081be98778b2f2548240481bf78ff09626bb57a7542fc00c4
2022-04-24 15:19:38.444 DEBUG [27177] [ocall_printf@41] [enclave] The session key is established! The key is c503ca2b7d7db68ce18c80c4531b0126
2022-04-24 15:19:38.494 DEBUG [27087] [SGXORAMService::check_verification_message@570] The verification message is c4ee613908a6fd7e49d3328e11ef78693d45a6fed49ae14cbdf10a83e792cd1126
2022-04-24 15:19:38.494 DEBUG [27087] [ocall_printf@41] [enclave] Decrypted message: Hello
2022-04-24 15:19:38.494 DEBUG [27087] [ocall_printf@41] [enclave] The verification message is correct!
2022-04-24 15:19:38.494 INFO  [27087] [SGXORAMService::check_verification_message@579] The server has successfully verified the secret data.
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@47] ORAM Configuration:
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@48]   way: 16
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@49]   number: 200000
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@50]   bucket_size: 32
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@51]   type: 2
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@52]   constant: 1
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@53]   round: 1
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@54]   level: 5
2022-04-24 15:19:38.494 INFO  [27087] [print_oram_config@55]   oram_type: 1
2022-04-24 15:19:38.494 DEBUG [27087] [SGXORAMService::init_oram@487] The server has properly configured the ORAM.
2022-04-24 15:20:29.247 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24448

2022-04-24 15:20:29.248 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 13cf6a3fb4fa63a1a3c6f82655e1d960ce4f6e49b16a7a5ccf2a385e5bc634f0
2022-04-24 15:20:29.257 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.257 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24464

2022-04-24 15:20:29.257 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: d8cb6ac8b1ddc344fd66bf418d21de97a001062fba2790f59167afb78712d0b5
2022-04-24 15:20:29.266 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.266 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24480

2022-04-24 15:20:29.267 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: f63a52f77047aff833fc95e23a632c7137161300e546cb37fe45b0c54cede64a
2022-04-24 15:20:29.275 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.275 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24496

2022-04-24 15:20:29.276 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 790a01833a3c705e48ca9f6068c711fc16ad9b66ce5893cf6c6cf8633024fb34
2022-04-24 15:20:29.284 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.284 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24512

2022-04-24 15:20:29.285 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 5bffab73f7c39d0b363e4b41640176cb598ffb817832b37cb7ab08a879f3152c
2022-04-24 15:20:29.293 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.294 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24528

2022-04-24 15:20:29.294 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 8882d173da76eebe2e86394dcbea391aae2b060d396f9da1194774479ecff059
2022-04-24 15:20:29.302 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.302 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24544

2022-04-24 15:20:29.303 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 10b62e8d3af40b46f00b5a5337f0e6dfac78ccfdbde918c6fd19dc66b01c065f
2022-04-24 15:20:29.311 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.311 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24560

2022-04-24 15:20:29.312 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 6733fb3353f2388021093a4b05edcb13dd0527612f658c7171a9c19a505b3978
2022-04-24 15:20:29.320 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.320 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24576

2022-04-24 15:20:29.320 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: b3fd86c4802abe647b2368b8be9fdb3007acd4fa82ce92e9de5a90ca8389c0b5
2022-04-24 15:20:29.328 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.328 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24592

2022-04-24 15:20:29.328 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: ea82f8bfaceecc385c41ad7b7ed497e84757d030b4d3d1354e94cdead94c0dd0
2022-04-24 15:20:29.337 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.337 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24608

2022-04-24 15:20:29.337 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: a34f9f1bd1f14f18e9438f43cc78bd3472959e6afa1d7538118267464b1f90d1
2022-04-24 15:20:29.346 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.346 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24624

2022-04-24 15:20:29.346 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 117e0a75fbebe9705e804f9621deb9e3fbdae8fd7a5dea803cadd26f027baa5a
2022-04-24 15:20:29.354 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.354 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24640

2022-04-24 15:20:29.354 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: cbc19856abe8ae37566d045d677128f77c0e49c11b4a812b5f957c4d43a8ba95
2022-04-24 15:20:29.363 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.363 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24656

2022-04-24 15:20:29.363 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 0b361fc9568b9ea8a67b06f441f2eb120c0ebc040bb4c918e1ce286b4879f25b
2022-04-24 15:20:29.372 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.372 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24672

2022-04-24 15:20:29.372 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 42d1f203c3f6c42a115e23b0b57e46a8d338e7b843cbe2b8508a93beed0d7007
2022-04-24 15:20:29.381 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.381 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24688

2022-04-24 15:20:29.381 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 455426840cda94607783478ff46dd652af736808235ddafdb333cb65b6b36793
2022-04-24 15:20:29.389 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.389 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24704

2022-04-24 15:20:29.389 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: cd4d1de760d72521ef7f4a6245d5e4da40fb373b249fc281e444bebb7263b657
2022-04-24 15:20:29.398 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.398 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24720

2022-04-24 15:20:29.398 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 530f347690cb39531a7110055f9940a32f3f309064894f12419816b1ba14b550
2022-04-24 15:20:29.406 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.406 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24736

2022-04-24 15:20:29.407 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 526bad5879bca6dab8cdd695956aad751cc026e43f5b888f25e92550a56b3cf4
2022-04-24 15:20:29.415 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.415 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24752

2022-04-24 15:20:29.416 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: c9038778c0d019e0882e3770851cb05748e5393d1c793fb43538bac9d2fa952d
2022-04-24 15:20:29.424 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.424 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24768

2022-04-24 15:20:29.424 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 6041bb2b4fdcdaea4f314d151db55f2bc49342794e1fae6e9739ef171158ca8c
2022-04-24 15:20:29.433 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.433 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24784

2022-04-24 15:20:29.433 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 2aa160335b190d8195fe4801c674f0ab6b2b6788033f97a2420e2017468eada4
2022-04-24 15:20:29.441 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.441 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24800

2022-04-24 15:20:29.441 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 7aa34b4707888d5e4e3a622642e98a8726f9faa4d9ea194419e80d74aba19440
2022-04-24 15:20:29.450 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.450 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24816

2022-04-24 15:20:29.450 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 6323e2626aba142e7562411993eb6f10f471d2f765ab326a7c7553b9451e6164
2022-04-24 15:20:29.459 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.459 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24832

2022-04-24 15:20:29.459 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 0f27849fd8fd33db24c948a507bcadb3a122be3ceb8aba452fc693c4ec3b106f
2022-04-24 15:20:29.467 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.467 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24848

2022-04-24 15:20:29.468 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 17e346fb1481dd9614e2d54cccc418648f7741f30519eee4d39305cf350db7d1
2022-04-24 15:20:29.476 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.476 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24864

2022-04-24 15:20:29.476 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: d493bca5f9440c8d339df1ec5ed21a1af00d1e03489eb0d23c9fe3483692c851
2022-04-24 15:20:29.485 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.485 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24880

2022-04-24 15:20:29.486 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 457a26de1dc5076086a5a1bbd5b9f99be2af22657dd9b30d49b1838229ec364e
2022-04-24 15:20:29.494 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.494 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24896

2022-04-24 15:20:29.494 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 079c73aaceae7193a48fab021a017a240cf2036d778a55860d08b5729fa8dd1b
2022-04-24 15:20:29.503 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.503 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24912

2022-04-24 15:20:29.504 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: acd7b269105647d7989f88fcb2df0a40ea297e0d1dc49002d13701e7ceb775b7
2022-04-24 15:20:29.512 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.512 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24928

2022-04-24 15:20:29.512 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: f9a50e0abb7313903bd96a405ae47a63e525d81954aef5df50f40f512b7426f3
2022-04-24 15:20:29.521 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.521 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24944

2022-04-24 15:20:29.522 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: a99570e9a6138c57df33f54a99ebb645f7058418f3d1b8cf5ca2ac592f3c2ae4
2022-04-24 15:20:29.531 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.531 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24960

2022-04-24 15:20:29.531 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: f49952ac70d089e5c9731e95a0f5b0377a3f8c97790693ea24db1f8262a334e5
2022-04-24 15:20:29.540 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.540 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24976

2022-04-24 15:20:29.540 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: ca6767de9a16f0b7dadd1ba5a1f64fcd93b23a6536699c3eb127d45f9df2a16c
2022-04-24 15:20:29.549 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.549 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 24992

2022-04-24 15:20:29.550 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: b8f6310f66d7f2154938c3711f2368d98213859f97b9c2faf682f2e79644363c
2022-04-24 15:20:29.558 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.558 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25008

2022-04-24 15:20:29.559 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: aede0796843f717deb30a4c4c7295f4005fb0299cc5c0788312a1e8de1f94e2b
2022-04-24 15:20:29.568 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.568 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25024

2022-04-24 15:20:29.568 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 0133d1086c21bcac9425b620a9d064a10f19af94495d67cb73706821020c527f
2022-04-24 15:20:29.578 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.578 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25040

2022-04-24 15:20:29.578 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 6461c6c1c4193314d01e47efb2d9e64d42e4630e5a5864844e6e3385c8faa917
2022-04-24 15:20:29.587 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.587 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25056

2022-04-24 15:20:29.588 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 8d9eae52ca1fe355a54b654604a5bb74cf4cf123d0044024d2fa96da3872f0f5
2022-04-24 15:20:29.597 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.597 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25072

2022-04-24 15:20:29.598 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 165d8065a0777ca95bd92c0ac9599a3bfd63d60c54635a638a9810c4224dfeb1
2022-04-24 15:20:29.607 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.607 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25088

2022-04-24 15:20:29.608 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 08ff904b3af740507326e54bbe240e9a14a79af3a6011af1534c3875b17c3440
2022-04-24 15:20:29.617 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.617 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25104

2022-04-24 15:20:29.617 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 50f87b2b00e7b3a3c7b09770eb715cd0f805dc4cfe6ca32760f8bf645ff43cab
2022-04-24 15:20:29.627 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.627 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25120

2022-04-24 15:20:29.627 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: c70b584b948f4826d9d7e697c8de672fe598cb61d9c411b758d660bbbef91a71
2022-04-24 15:20:29.637 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.637 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25136

2022-04-24 15:20:29.637 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 1efceb8a9b1ed07203c13448379f2a7b1f53ef9933bff97a51a0d4b017171c81
2022-04-24 15:20:29.646 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.646 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25152

2022-04-24 15:20:29.647 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 8ba229613fcf0774cc9fed1e8fd0edbbec151c8ee8d3e5f8a3d89ce257c14209
2022-04-24 15:20:29.656 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.656 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25168

2022-04-24 15:20:29.657 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 3892d707cb3b0f103861ea560f43ac207e1020a3c3f6a37c443969e031629c4f
2022-04-24 15:20:29.666 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.666 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25184

2022-04-24 15:20:29.667 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 7d4dd5fe6f1855a67a95e38c101078a94f320bd07e30561b258919e9eb9c3a1e
2022-04-24 15:20:29.675 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.675 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25200

2022-04-24 15:20:29.676 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 183419c3159ddef9de84e6bab7961b7a08b120e13527efda41399854ff1e0815
2022-04-24 15:20:29.685 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.685 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25216

2022-04-24 15:20:29.685 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 738ffeea1c365cd0d423a967fd4dbc967c0e6bf8e1143970b7815816a7e7bf64
2022-04-24 15:20:29.694 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.694 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25232

2022-04-24 15:20:29.694 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 97a30ea2a50b401860e6603e6c6c3686ec02275395e0c02543f1b72c00a821c9
2022-04-24 15:20:29.702 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.702 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25248

2022-04-24 15:20:29.703 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 46e15c437507b8d1315614f384bfbb3e3d02cb57846454c82f0dac19b379afd8
2022-04-24 15:20:29.712 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.712 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25264

2022-04-24 15:20:29.712 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 61d8bbaa850f1272c9deef42a0e321514cdc445e6199d6ed672f0584938278af
2022-04-24 15:20:29.721 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.721 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25280

2022-04-24 15:20:29.721 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 980b836fa439a2c29b500262a620fee77b1923f417f1f96ebddc45407785e1b2
2022-04-24 15:20:29.729 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.729 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25296

2022-04-24 15:20:29.730 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 87459aa85b88a32308a2af34873215b63e5da7728d9693da1a9ac3c2d3d81bff
2022-04-24 15:20:29.739 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.739 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25312

2022-04-24 15:20:29.739 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 60f555630c3f557e4a7ecd2bab475a93fa8582882fcefce770ecc2865eda6ccf
2022-04-24 15:20:29.748 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.748 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25328

2022-04-24 15:20:29.749 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 2603201989e9cbba3bf43d9939a1ee18bf8a1ae491c8e612353648489cf5ab4c
2022-04-24 15:20:29.758 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.758 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25344

2022-04-24 15:20:29.759 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 6517015ec8404d94581f5040a974ca6595db20cdc2973cc2cfe3a83a1bf5105b
2022-04-24 15:20:29.767 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.767 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25360

2022-04-24 15:20:29.767 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: fa71bc546ae5c8d4df21483fbb8c2767d6b1fff052eb392385a809ad2656dc3d
2022-04-24 15:20:29.775 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.775 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25376

2022-04-24 15:20:29.776 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 95f2822cb266bfd2e2c4b1f6659e54b70693af5367598e19a25f8754e0bbf9cb
2022-04-24 15:20:29.784 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
2022-04-24 15:20:29.784 DEBUG [27087] [ocall_printf@41] [enclave] slot_size: 32, permutation_size: 200000, offset: 25392

2022-04-24 15:20:29.785 DEBUG [27087] [ocall_write_slot@33] The fingerprint for the slot is: 00b23843b8c6c7731ff6fa68375a360f02aff3ebbdce6582f4e9c29a109a8853
2022-04-24 15:20:29.793 DEBUG [27087] [ocall_printf@41] [enclave] Populating leaf slot...
